,text,ipa,syllables,stress,audio_files,audio_urls
75,اختصر,ɪxˈtɑ.sˤɑr,3,2,LL-Q55633582 (ajp)-Khalil.rantissi-اختَصَر.wav,https://upload.wikimedia.org/wikipedia/commons/1/13/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%A7%D8%AE%D8%AA%D9%8E%D8%B5%D9%8E%D8%B1.wav
69,اتكل,ɪtˈta.kal,3,2,LL-Q55633582 (ajp)-Khalil.rantissi-اتَّكَل.wav,https://upload.wikimedia.org/wikipedia/commons/4/47/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%A7%D8%AA%D9%8E%D9%91%D9%83%D9%8E%D9%84.wav
326,رام_الله,rɑːˈmɑlˤ.lˤɑh,3,2,LL-Q55633582 (ajp)-Khalil.rantissi-رام الله.wav,https://upload.wikimedia.org/wikipedia/commons/c/c8/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%B1%D8%A7%D9%85_%D8%A7%D9%84%D9%84%D9%87.wav
402,مربع,muˈrab.baʕ,3,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-مربّع.wav,https://upload.wikimedia.org/wikipedia/commons/8/8f/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D9%85%D8%B1%D8%A8%D9%91%D8%B9.wav
483,غنمة,ˈɣa.na.me,3,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-غنمة.wav,https://upload.wikimedia.org/wikipedia/commons/4/42/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%BA%D9%86%D9%85%D8%A9.wav
239,تشمس,ɪtˈʃam.mas,3,2,LL-Q55633582 (ajp)-Khalil.rantissi-تشَمَّس.wav,https://upload.wikimedia.org/wikipedia/commons/3/34/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AA%D8%B4%D9%8E%D9%85%D9%8E%D9%91%D8%B3.wav
395,مجعلك,(ɪ)mˈʒaʕ.lak,3,2,LL-Q55633582 (ajp)-Mohammad-LPA-مجعلك.wav,https://upload.wikimedia.org/wikipedia/commons/e/e7/LL-Q55633582_%28ajp%29-Mohammad-LPA-%D9%85%D8%AC%D8%B9%D9%84%D9%83.wav
359,عروسة,ʕaˈruː.se,3,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-عروسة.wav,https://upload.wikimedia.org/wikipedia/commons/6/64/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%B9%D8%B1%D9%88%D8%B3%D8%A9.wav
176,بستوني,basˈtoː.ni,3,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-بستوني.wav,https://upload.wikimedia.org/wikipedia/commons/1/1d/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%A8%D8%B3%D8%AA%D9%88%D9%86%D9%8A.wav
511,منشفة,ˈman.ʃa.fe,3,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-منشفة.wav,https://upload.wikimedia.org/wikipedia/commons/b/b0/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D9%85%D9%86%D8%B4%D9%81%D8%A9.wav
214,تخرف,ɪtˈxɑrˤ.rˤɑf,3,2,LL-Q55633582 (ajp)-Khalil.rantissi-تخَرَّف.wav,https://upload.wikimedia.org/wikipedia/commons/5/53/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AA%D8%AE%D9%8E%D8%B1%D9%8E%D9%91%D9%81.wav
362,علاقة,ʕalˈlæː.ʔa,3,2,LL-Q55633582 (ajp)-MahmoudM (AdrianAbdulBaha)-علاقة.wav,https://upload.wikimedia.org/wikipedia/commons/f/fd/LL-Q55633582_%28ajp%29-MahmoudM_%28AdrianAbdulBaha%29-%D8%B9%D9%84%D8%A7%D9%82%D8%A9.wav
308,جلاية,ʒalˈlæː.je,3,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-جلّاية.wav,https://upload.wikimedia.org/wikipedia/commons/1/14/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%AC%D9%84%D9%91%D8%A7%D9%8A%D8%A9.wav
43,مايكرويف,maj.kroˈweːv,3,3,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-مايكرويف.wav,https://upload.wikimedia.org/wikipedia/commons/c/ce/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D9%85%D8%A7%D9%8A%D9%83%D8%B1%D9%88%D9%8A%D9%81.wav
431,ولاية,wiˈlæː.je,3,2,LL-Q55633582 (ajp)-Khalil.rantissi-ولاية.wav,https://upload.wikimedia.org/wikipedia/commons/6/65/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D9%88%D9%84%D8%A7%D9%8A%D8%A9.wav
115,البترا,ɪlˈbɑt.rɑ,3,2,LL-Q55633582 (ajp)-Khalil.rantissi-البتراء.wav,https://upload.wikimedia.org/wikipedia/commons/3/39/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%A7%D9%84%D8%A8%D8%AA%D8%B1%D8%A7%D8%A1.wav
307,جزيرة,ʒaˈziː.re,3,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-جزيرة.wav,https://upload.wikimedia.org/wikipedia/commons/e/e2/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%AC%D8%B2%D9%8A%D8%B1%D8%A9.wav
118,التغى,ɪlˈta.ɣa,3,2,LL-Q55633582 (ajp)-Khalil.rantissi-التَغى.wav,https://upload.wikimedia.org/wikipedia/commons/4/46/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%A7%D9%84%D8%AA%D9%8E%D8%BA%D9%89.wav
132,انتصر,ɪnˈtˤɑ.sˤɑr,3,2,LL-Q55633582 (ajp)-Khalil.rantissi-انتَصَر.wav,https://upload.wikimedia.org/wikipedia/commons/7/7f/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%A7%D9%86%D8%AA%D9%8E%D8%B5%D9%8E%D8%B1.wav
497,محفظة,ˈmɑħ.fɑ.zˤɑ,3,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-محفظة.wav,https://upload.wikimedia.org/wikipedia/commons/3/3e/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D9%85%D8%AD%D9%81%D8%B8%D8%A9.wav
13,استقال,ɪs.taˈqɑːl,3,3,LL-Q55633582 (ajp)-Khalil.rantissi-استَقال.wav,https://upload.wikimedia.org/wikipedia/commons/6/6c/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%A7%D8%B3%D8%AA%D9%8E%D9%82%D8%A7%D9%84.wav
487,كتشي,ˈka.ta.ʃi,3,1,LL-Q55633582 (ajp)-Khalil.rantissi-كَتَشي.wav,https://upload.wikimedia.org/wikipedia/commons/6/65/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D9%83%D9%8E%D8%AA%D9%8E%D8%B4%D9%8A.wav
312,حرارة,ħɑˈrˤɑː.rˤɑ,3,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-حرارة.wav,https://upload.wikimedia.org/wikipedia/commons/7/72/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%AD%D8%B1%D8%A7%D8%B1%D8%A9.wav
77,اختلط,(ɪ)xˈtˤɑ.lɑtˤ,3,2,LL-Q55633582 (ajp)-Khalil.rantissi-اختَلَط.wav,https://upload.wikimedia.org/wikipedia/commons/4/46/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%A7%D8%AE%D8%AA%D9%8E%D9%84%D9%8E%D8%B7.wav
364,عيادة,ʕiˈjæː.de,3,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-عيادة.wav,https://upload.wikimedia.org/wikipedia/commons/9/9e/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%B9%D9%8A%D8%A7%D8%AF%D8%A9.wav
311,حبطرش,ħaˈbɑtˤ.rˤɑʃ,3,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-حبطرش.wav,https://upload.wikimedia.org/wikipedia/commons/0/0a/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%AD%D8%A8%D8%B7%D8%B1%D8%B4.wav
148,انشهر,ɪnˈʃa.harˤ,3,2,LL-Q55633582 (ajp)-Khalil.rantissi-انشَهَر.wav,https://upload.wikimedia.org/wikipedia/commons/e/e9/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%A7%D9%86%D8%B4%D9%8E%D9%87%D9%8E%D8%B1.wav
303,توقف,ɪtˈwaʔ.ʔaf,3,2,LL-Q55633582 (ajp)-Khalil.rantissi-توَقَّف.wav,https://upload.wikimedia.org/wikipedia/commons/8/8a/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AA%D9%88%D9%8E%D9%82%D9%8E%D9%91%D9%81.wav
18,الجليل,ɪl.ʒaˈliːl,3,3,LL-Q55633582 (ajp)-Khalil.rantissi-الجليل.wav,https://upload.wikimedia.org/wikipedia/commons/5/59/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%A7%D9%84%D8%AC%D9%84%D9%8A%D9%84.wav
491,كهربا,ˈkɑh.rɑ.bɑ,3,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-كهربا.wav,https://upload.wikimedia.org/wikipedia/commons/9/9b/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D9%83%D9%87%D8%B1%D8%A8%D8%A7.wav
480,عقبة,ˈʕɑ.qɑ.be,3,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-عقبة.wav,https://upload.wikimedia.org/wikipedia/commons/4/41/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%B9%D9%82%D8%A8%D8%A9.wav
160,انكتب,ɪnˈka.tab,3,2,LL-Q55633582 (ajp)-Khalil.rantissi-انكَتَب.wav,https://upload.wikimedia.org/wikipedia/commons/e/e2/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%A7%D9%86%D9%83%D9%8E%D8%AA%D9%8E%D8%A8.wav
154,انغلى,ɪnˈɣa.la,3,2,LL-Q55633582 (ajp)-Khalil.rantissi-انغَلى.wav,https://upload.wikimedia.org/wikipedia/commons/f/f8/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%A7%D9%86%D8%BA%D9%8E%D9%84%D9%89.wav
227,تراهن,ɪtˈrˤɑː.hɑn,3,2,LL-Q55633582 (ajp)-Khalil.rantissi-تراهَن.wav,https://upload.wikimedia.org/wikipedia/commons/e/ed/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AA%D8%B1%D8%A7%D9%87%D9%8E%D9%86.wav
347,صراحة,sˤɑˈrˤɑː.ħɑ,3,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-صراحة.wav,https://upload.wikimedia.org/wikipedia/commons/0/08/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%B5%D8%B1%D8%A7%D8%AD%D8%A9.wav
266,تفاجأ,ɪtˈfæː.ʒaʔ,3,2,LL-Q55633582 (ajp)-Khalil.rantissi-تفاجأ.wav,https://upload.wikimedia.org/wikipedia/commons/4/47/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AA%D9%81%D8%A7%D8%AC%D8%A3.wav
151,انعدى,ɪnˈʕa.da,3,2,LL-Q55633582 (ajp)-Khalil.rantissi-انعَدى.wav,https://upload.wikimedia.org/wikipedia/commons/7/7e/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%A7%D9%86%D8%B9%D9%8E%D8%AF%D9%89.wav
130,انتخب,ɪnˈta.xab,3,2,LL-Q55633582 (ajp)-Khalil.rantissi-انتَخَب.wav,https://upload.wikimedia.org/wikipedia/commons/0/0e/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%A7%D9%86%D8%AA%D9%8E%D8%AE%D9%8E%D8%A8.wav
297,تهرب,ɪtˈhʌrˤ.rˤʌb,3,2,LL-Q55633582 (ajp)-Khalil.rantissi-تهَرَّب.wav,https://upload.wikimedia.org/wikipedia/commons/0/07/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AA%D9%87%D9%8E%D8%B1%D9%8E%D9%91%D8%A8.wav
353,طوارئ,tˤɑˈwɑː.rɪʔ,3,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-طوارئ.wav,https://upload.wikimedia.org/wikipedia/commons/7/7c/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%B7%D9%88%D8%A7%D8%B1%D8%A6.wav
512,منطقة,ˈmɑn.tˤɪ.ʔɑ,3,1,LL-Q55633582 (ajp)-AmmanM (AdrianAbdulBaha)-منطقة.wav,https://upload.wikimedia.org/wikipedia/commons/1/16/LL-Q55633582_%28ajp%29-AmmanM_%28AdrianAbdulBaha%29-%D9%85%D9%86%D8%B7%D9%82%D8%A9.wav
316,خرافة,xʊˈrˤɑː.fe,3,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-خرافة.wav,https://upload.wikimedia.org/wikipedia/commons/5/56/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%AE%D8%B1%D8%A7%D9%81%D8%A9.wav
153,انعمى,ɪnˈʕa.ma,3,2,LL-Q55633582 (ajp)-Khalil.rantissi-انعَمى.wav,https://upload.wikimedia.org/wikipedia/commons/a/ae/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%A7%D9%86%D8%B9%D9%8E%D9%85%D9%89.wav
206,تحمس,ɪtˈħam.mas,3,2,LL-Q55633582 (ajp)-Khalil.rantissi-تحَمَّس.wav,https://upload.wikimedia.org/wikipedia/commons/0/0d/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AA%D8%AD%D9%8E%D9%85%D9%8E%D9%91%D8%B3.wav
500,مروحة,ˈmar.wa.ħa,3,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-مروحة.wav,https://upload.wikimedia.org/wikipedia/commons/4/4f/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D9%85%D8%B1%D9%88%D8%AD%D8%A9.wav
53,أرمينيا,ʔarˈmiːn.ja,3,2,LL-Q55633582 (ajp)-Khalil.rantissi-أرمينيا.wav,https://upload.wikimedia.org/wikipedia/commons/2/26/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%A3%D8%B1%D9%85%D9%8A%D9%86%D9%8A%D8%A7.wav
385,لإنه,laˈʔɪn.no,3,2,LL-Q55633582 (ajp)-Khalil.rantissi-لَإنّه.wav,https://upload.wikimedia.org/wikipedia/commons/e/e6/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D9%84%D9%8E%D8%A5%D9%86%D9%91%D9%87.wav
426,هدية,haˈdij.je,3,2,LL-Q55633582 (ajp)-Khalil.rantissi-هديّة.wav,https://upload.wikimedia.org/wikipedia/commons/f/fd/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D9%87%D8%AF%D9%8A%D9%91%D8%A9.wav
49,مناكير,ma.naˈkiːr,3,3,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-مناكير.wav,https://upload.wikimedia.org/wikipedia/commons/b/b1/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D9%85%D9%86%D8%A7%D9%83%D9%8A%D8%B1.wav
295,تهاوش,ɪtˈhæː.waʃ,3,2,LL-Q55633582 (ajp)-Khalil.rantissi-تهاوش.wav,https://upload.wikimedia.org/wikipedia/commons/7/73/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AA%D9%87%D8%A7%D9%88%D8%B4.wav
163,بازلا,bæːˈzel.la,3,2,LL-Q55633582 (ajp)-Khalil.rantissi-بَازِلّا.wav,https://upload.wikimedia.org/wikipedia/commons/8/82/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%A8%D9%8E%D8%A7%D8%B2%D9%90%D9%84%D9%91%D8%A7.wav
333,سرية,sɪrˈrij.je,3,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-سرّيّة.wav,https://upload.wikimedia.org/wikipedia/commons/3/34/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%B3%D8%B1%D9%91%D9%8A%D9%91%D8%A9.wav
370,فضاوة,faˈdˤɑː.we,3,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-فضاوة.wav,https://upload.wikimedia.org/wikipedia/commons/d/d6/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D9%81%D8%B6%D8%A7%D9%88%D8%A9.wav
343,صابونة,sˤɑˈbuː.ne,3,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-صابونة.wav,https://upload.wikimedia.org/wikipedia/commons/0/01/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%B5%D8%A7%D8%A8%D9%88%D9%86%D8%A9.wav
507,مكتبة,ˈmak.ta.be,3,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-مكتبة.wav,https://upload.wikimedia.org/wikipedia/commons/0/01/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D9%85%D9%83%D8%AA%D8%A8%D8%A9.wav
223,تدرب,ɪdˈdar.rab,3,2,LL-Q55633582 (ajp)-Khalil.rantissi-تدَرَّب.wav,https://upload.wikimedia.org/wikipedia/commons/8/8c/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AA%D8%AF%D9%8E%D8%B1%D9%8E%D9%91%D8%A8.wav
325,رئيسي,raˈʔiː.si,3,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-رئيسي.wav,https://upload.wikimedia.org/wikipedia/commons/e/e8/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%B1%D8%A6%D9%8A%D8%B3%D9%8A.wav
