,text,ipa,syllables,stress,audio_files,audio_urls
861,سوريا,ˈsuːr.ja,2,1,LL-Q55633582 (ajp)-AdrianAbdulBaha-سوريا.wav,https://upload.wikimedia.org/wikipedia/commons/f/f2/LL-Q55633582_%28ajp%29-AdrianAbdulBaha-%D8%B3%D9%88%D8%B1%D9%8A%D8%A7.wav
1202,كبكب,ˈkab.kab,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-كَبكَب.wav,https://upload.wikimedia.org/wikipedia/commons/d/df/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D9%83%D9%8E%D8%A8%D9%83%D9%8E%D8%A8.wav
683,خربط,ˈxɑrˤ.bɑtˤ,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-خَربَط.wav,https://upload.wikimedia.org/wikipedia/commons/e/e6/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AE%D9%8E%D8%B1%D8%A8%D9%8E%D8%B7.wav
1289,مرستق,ˈmras.taʔ,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-مرستق.wav,https://upload.wikimedia.org/wikipedia/commons/6/65/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D9%85%D8%B1%D8%B3%D8%AA%D9%82.wav
118,حمام,ħaˈmæːm,2,2,LL-Q55633582 (ajp)-AdrianAbdulBaha-حمام.wav,https://upload.wikimedia.org/wikipedia/commons/7/7f/LL-Q55633582_%28ajp%29-AdrianAbdulBaha-%D8%AD%D9%85%D8%A7%D9%85.wav
1059,عيد,ˈʕaj.jad,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-عيد.wav,https://upload.wikimedia.org/wikipedia/commons/1/17/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%B9%D9%8A%D8%AF.wav
217,فخور,faˈxuːr,2,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-فخور.wav,https://upload.wikimedia.org/wikipedia/commons/f/fb/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D9%81%D8%AE%D9%88%D8%B1.wav
1118,فريزر,ˈfriː.zar,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-فريزر.wav,https://upload.wikimedia.org/wikipedia/commons/1/1b/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D9%81%D8%B1%D9%8A%D8%B2%D8%B1.wav
1201,كبس,ˈka.bas,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-كَبَس.wav,https://upload.wikimedia.org/wikipedia/commons/c/c6/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D9%83%D9%8E%D8%A8%D9%8E%D8%B3.wav
914,شهر,ˈʃa.h(ɪ)r,2,1,LL-Q55633582 (ajp)-AseelF (AdrianAbdulBaha)-شَهر.wav,https://upload.wikimedia.org/wikipedia/commons/7/74/LL-Q55633582_%28ajp%29-AseelF_%28AdrianAbdulBaha%29-%D8%B4%D9%8E%D9%87%D8%B1.wav
991,عالي,ˈʕæː.li,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-عالي.wav,https://upload.wikimedia.org/wikipedia/commons/4/4f/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%B9%D8%A7%D9%84%D9%8A.wav
354,أدنى,ˈʔad.na,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-أدنى.wav,https://upload.wikimedia.org/wikipedia/commons/8/85/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%A3%D8%AF%D9%86%D9%89.wav
527,بلوزة,ˈbluː.ze,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-بلوزة.wav,https://upload.wikimedia.org/wikipedia/commons/5/5d/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%A8%D9%84%D9%88%D8%B2%D8%A9.wav
368,أسس,ˈʔas.sas,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-أسَّس.wav,https://upload.wikimedia.org/wikipedia/commons/a/a4/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%A3%D8%B3%D9%8E%D9%91%D8%B3.wav
453,بحترم,ˈbɪħt.rɪm,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-بحترم.wav,https://upload.wikimedia.org/wikipedia/commons/d/dc/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%A8%D8%AD%D8%AA%D8%B1%D9%85.wav
171,شطرنج,ʃɑtˤˈrˤɑnʒ,2,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-شطرنج.wav,https://upload.wikimedia.org/wikipedia/commons/8/87/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%B4%D8%B7%D8%B1%D9%86%D8%AC.wav
495,بعتر,ˈbaʕ.tar,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-بَعتَر.wav,https://upload.wikimedia.org/wikipedia/commons/0/0b/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%A8%D9%8E%D8%B9%D8%AA%D9%8E%D8%B1.wav
500,بعتقل,ˈbɪʕt.ʔɪl,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-بعتقل.wav,https://upload.wikimedia.org/wikipedia/commons/3/39/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%A8%D8%B9%D8%AA%D9%82%D9%84.wav
267,مختار,mʊxˈtɑːrˤ,2,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-مختار.wav,https://upload.wikimedia.org/wikipedia/commons/3/36/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D9%85%D8%AE%D8%AA%D8%A7%D8%B1.wav
966,طايش,ˈtˤɑː.jɪʃ,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-طايش.wav,https://upload.wikimedia.org/wikipedia/commons/c/c9/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%B7%D8%A7%D9%8A%D8%B4.wav
1215,كفة,ˈkaf.fe,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-كفّة.wav,https://upload.wikimedia.org/wikipedia/commons/2/23/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D9%83%D9%81%D9%91%D8%A9.wav
695,خلع,ˈxa.laʕ,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-خَلَع.wav,https://upload.wikimedia.org/wikipedia/commons/3/37/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AE%D9%8E%D9%84%D9%8E%D8%B9.wav
672,خامل,ˈxæː.mɪl,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-خامل.wav,https://upload.wikimedia.org/wikipedia/commons/6/69/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%AE%D8%A7%D9%85%D9%84.wav
1382,نفخ,ˈna.fax,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-نَفَخ.wav,https://upload.wikimedia.org/wikipedia/commons/d/d8/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D9%86%D9%8E%D9%81%D9%8E%D8%AE.wav
813,سابق,ˈsæː.baʔ,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-سابَق.wav,https://upload.wikimedia.org/wikipedia/commons/b/bd/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%B3%D8%A7%D8%A8%D9%8E%D9%82.wav
764,رتب,ˈrat.tab,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-رَتَّب.wav,https://upload.wikimedia.org/wikipedia/commons/a/a1/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%B1%D9%8E%D8%AA%D9%8E%D9%91%D8%A8.wav
180,صديق,sˤɑˈdˤiːq,2,2,LL-Q55633582 (ajp)-MahmoudM (AdrianAbdulBaha)-صديق.wav,https://upload.wikimedia.org/wikipedia/commons/f/f7/LL-Q55633582_%28ajp%29-MahmoudM_%28AdrianAbdulBaha%29-%D8%B5%D8%AF%D9%8A%D9%82.wav
112,حكيم,ħaˈkiːm,2,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-حكيم.wav,https://upload.wikimedia.org/wikipedia/commons/b/b7/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%AD%D9%83%D9%8A%D9%85.wav
266,محيط,mʊˈħiːtˤ,2,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-محيط.wav,https://upload.wikimedia.org/wikipedia/commons/e/e6/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D9%85%D8%AD%D9%8A%D8%B7.wav
24,إنجاص,ʔɪnˈʒɑːsˤ,2,2,LL-Q55633582 (ajp)-Khalil.rantissi-إنجاص.wav,https://upload.wikimedia.org/wikipedia/commons/1/18/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%A5%D9%86%D8%AC%D8%A7%D8%B5.wav
659,حول,ˈħaw.wal,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-حَوَّل.wav,https://upload.wikimedia.org/wikipedia/commons/7/7e/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AD%D9%8E%D9%88%D9%8E%D9%91%D9%84.wav
1229,كومة,ˈkoː.me,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-كومة.wav,https://upload.wikimedia.org/wikipedia/commons/1/1b/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D9%83%D9%88%D9%85%D8%A9.wav
243,كرتون,karˈtoːn,2,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-كرتون.wav,https://upload.wikimedia.org/wikipedia/commons/b/bf/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D9%83%D8%B1%D8%AA%D9%88%D9%86.wav
1247,لخص,ˈlˤɑx.xɑsˤ,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-لَخَّص.wav,https://upload.wikimedia.org/wikipedia/commons/7/78/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D9%84%D9%8E%D8%AE%D9%8E%D9%91%D8%B5.wav
137,دقيقة,daˈʔiːʔa,2,2,LL-Q55633582 (ajp)-AseelF (AdrianAbdulBaha)-دَقيقة.wav,https://upload.wikimedia.org/wikipedia/commons/d/d4/LL-Q55633582_%28ajp%29-AseelF_%28AdrianAbdulBaha%29-%D8%AF%D9%8E%D9%82%D9%8A%D9%82%D8%A9.wav
671,خامس,ˈxæː.mɪs,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-خامس.wav,https://upload.wikimedia.org/wikipedia/commons/b/b1/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%AE%D8%A7%D9%85%D8%B3.wav
1214,كشف,ˈka.ʃaf,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-كَشَف.wav,https://upload.wikimedia.org/wikipedia/commons/e/e7/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D9%83%D9%8E%D8%B4%D9%8E%D9%81.wav
1339,ملى,ˈmal.la,2,1,LL-Q55633582 (ajp)-AdrianAbdulBaha-مَلّى.wav,https://upload.wikimedia.org/wikipedia/commons/7/7a/LL-Q55633582_%28ajp%29-AdrianAbdulBaha-%D9%85%D9%8E%D9%84%D9%91%D9%89.wav
1292,مزعج,ˈmʊz.ʕɪʒ,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-مزعج.wav,https://upload.wikimedia.org/wikipedia/commons/3/39/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D9%85%D8%B2%D8%B9%D8%AC.wav
857,سمى,ˈsam.ma,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-سَمّى.wav,https://upload.wikimedia.org/wikipedia/commons/a/af/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%B3%D9%8E%D9%85%D9%91%D9%89.wav
726,دغري,ˈdʊɣ.ri,2,1,LL-Q55633582 (ajp)-MahmoudM (AdrianAbdulBaha)-دغري.wav,https://upload.wikimedia.org/wikipedia/commons/c/c5/LL-Q55633582_%28ajp%29-MahmoudM_%28AdrianAbdulBaha%29-%D8%AF%D8%BA%D8%B1%D9%8A.wav
221,فنجان,fɪnˈʒæːn,2,2,LL-Q55633582 (ajp)-IbrahimZ (AdrianAbdulBaha)-فنجان.wav,https://upload.wikimedia.org/wikipedia/commons/4/41/LL-Q55633582_%28ajp%29-IbrahimZ_%28AdrianAbdulBaha%29-%D9%81%D9%86%D8%AC%D8%A7%D9%86.wav
1008,عذر,ˈʕa.ðarˤ,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-عَذَر.wav,https://upload.wikimedia.org/wikipedia/commons/a/ac/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%B9%D9%8E%D8%B0%D9%8E%D8%B1.wav
1047,عمو,ˈʕam.mo,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-عمّو.wav,https://upload.wikimedia.org/wikipedia/commons/0/06/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%B9%D9%85%D9%91%D9%88.wav
423,إجر,ˈʔi.ʒ(ɪ)r,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-إجر.wav,https://upload.wikimedia.org/wikipedia/commons/8/83/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%A5%D8%AC%D8%B1.wav
781,ركع,ˈra.kaʕ,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-رَكَع.wav,https://upload.wikimedia.org/wikipedia/commons/3/3d/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%B1%D9%8E%D9%83%D9%8E%D8%B9.wav
572,جامعة,ˈʒæːm.ʕa,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-جامعة.wav,https://upload.wikimedia.org/wikipedia/commons/e/e0/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%AC%D8%A7%D9%85%D8%B9%D8%A9.wav
926,صالة,ˈsˤɑː.le,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-صالة.wav,https://upload.wikimedia.org/wikipedia/commons/4/4b/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%B5%D8%A7%D9%84%D8%A9.wav
937,صدى,ˈsˤɑdˤ.dˤɑ,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-صَدّى.wav,https://upload.wikimedia.org/wikipedia/commons/7/77/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%B5%D9%8E%D8%AF%D9%91%D9%89.wav
350,أخلى,ˈʔax.la,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-أخلى.wav,https://upload.wikimedia.org/wikipedia/commons/d/de/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%A3%D8%AE%D9%84%D9%89.wav
727,دفا,ˈda.fa,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-دفا.wav,https://upload.wikimedia.org/wikipedia/commons/3/3b/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%AF%D9%81%D8%A7.wav
721,درزي,ˈdur.zi,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-دَرزيّ.wav,https://upload.wikimedia.org/wikipedia/commons/6/64/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AF%D9%8E%D8%B1%D8%B2%D9%8A%D9%91.wav
1338,ملح,ˈma.l(ɪ)ħ,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-ملح.wav,https://upload.wikimedia.org/wikipedia/commons/0/05/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D9%85%D9%84%D8%AD.wav
840,سطح,ˈsˤɑ.tˤ(ɪ)ħ,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-سطح.wav,https://upload.wikimedia.org/wikipedia/commons/a/a7/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%B3%D8%B7%D8%AD.wav
793,ريحا,ˈriː.ħa,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-ريحا.wav,https://upload.wikimedia.org/wikipedia/commons/a/a7/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%B1%D9%8A%D8%AD%D8%A7.wav
620,حبس,ˈħa.bas,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-حَبَس.wav,https://upload.wikimedia.org/wikipedia/commons/f/f6/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AD%D9%8E%D8%A8%D9%8E%D8%B3.wav
1033,عفى,ˈʕa.fa,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-عَفى.wav,https://upload.wikimedia.org/wikipedia/commons/3/3b/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%B9%D9%8E%D9%81%D9%89.wav
334,أبن,ˈʔab.ban,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-أبَّن.wav,https://upload.wikimedia.org/wikipedia/commons/8/8c/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%A3%D8%A8%D9%8E%D9%91%D9%86.wav
710,دايما,ˈdæːj.man,2,1,LL-Q55633582 (ajp)-AseelF (AdrianAbdulBaha)-دايمًا.wav,https://upload.wikimedia.org/wikipedia/commons/d/d9/LL-Q55633582_%28ajp%29-AseelF_%28AdrianAbdulBaha%29-%D8%AF%D8%A7%D9%8A%D9%85%D9%8B%D8%A7.wav
997,عبر,ˈʕab.bar,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-عَبَّر.wav,https://upload.wikimedia.org/wikipedia/commons/2/2d/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%B9%D9%8E%D8%A8%D9%8E%D9%91%D8%B1.wav
11,أفاد,ʔaˈfæːd,2,2,LL-Q55633582 (ajp)-Khalil.rantissi-أفاد.wav,https://upload.wikimedia.org/wikipedia/commons/5/56/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%A3%D9%81%D8%A7%D8%AF.wav
120,حياة,ħaˈjæː,2,2,LL-Q55633582 (ajp)-MahmoudM (AdrianAbdulBaha)-حياة.wav,https://upload.wikimedia.org/wikipedia/commons/9/9f/LL-Q55633582_%28ajp%29-MahmoudM_%28AdrianAbdulBaha%29-%D8%AD%D9%8A%D8%A7%D8%A9.wav
1009,عرب,ˈʕar.rab,2,1,LL-Q55633582 (ajp)-AdrianAbdulBaha-عرب.wav,https://upload.wikimedia.org/wikipedia/commons/5/5e/LL-Q55633582_%28ajp%29-AdrianAbdulBaha-%D8%B9%D8%B1%D8%A8.wav
923,صاحبة,ˈsˤɑːħ.be,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-صاحبة.wav,https://upload.wikimedia.org/wikipedia/commons/8/87/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%B5%D8%A7%D8%AD%D8%A8%D8%A9.wav
227,قرار,qɑˈrˤɑːrˤ,2,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-قرار.wav,https://upload.wikimedia.org/wikipedia/commons/b/b0/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D9%82%D8%B1%D8%A7%D8%B1.wav
157,سريع,saˈriːʕ,2,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-سريع.wav,https://upload.wikimedia.org/wikipedia/commons/e/ef/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%B3%D8%B1%D9%8A%D8%B9.wav
1022,عصر,ˈʕa.sˤɑrˤ,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-عصر.wav,https://upload.wikimedia.org/wikipedia/commons/1/15/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%B9%D8%B5%D8%B1.wav
994,عاند,ˈʕæː.nad,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-عانَد.wav,https://upload.wikimedia.org/wikipedia/commons/2/2c/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%B9%D8%A7%D9%86%D9%8E%D8%AF.wav
524,بلش,ˈbal.laʃ,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-بلّش.wav,https://upload.wikimedia.org/wikipedia/commons/7/75/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%A8%D9%84%D9%91%D8%B4.wav
1362,ناوي,ˈnæː.wi,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-ناوي.wav,https://upload.wikimedia.org/wikipedia/commons/7/75/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D9%86%D8%A7%D9%88%D9%8A.wav
1397,نهدي,ˈnah.di,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-نهدي.wav,https://upload.wikimedia.org/wikipedia/commons/2/2e/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D9%86%D9%87%D8%AF%D9%8A.wav
782,ركن,ˈra.kan,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-رَكَن.wav,https://upload.wikimedia.org/wikipedia/commons/5/52/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%B1%D9%8E%D9%83%D9%8E%D9%86.wav
719,درج,ˈda.raʒ,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-درج.wav,https://upload.wikimedia.org/wikipedia/commons/b/b8/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%AF%D8%B1%D8%AC.wav
1438,وشوش,ˈwaʃ.waʃ,2,1,LL-Q55633582 (ajp)-AdrianAbdulBaha-وَشوَش.wav,https://upload.wikimedia.org/wikipedia/commons/2/2b/LL-Q55633582_%28ajp%29-AdrianAbdulBaha-%D9%88%D9%8E%D8%B4%D9%88%D9%8E%D8%B4.wav
1345,موقف,ˈmaw.ʔɪf,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-موقف.wav,https://upload.wikimedia.org/wikipedia/commons/c/c2/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D9%85%D9%88%D9%82%D9%81.wav
689,خضرة,ˈxʊdˤ.rɑ,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-خضرة.wav,https://upload.wikimedia.org/wikipedia/commons/4/46/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AE%D8%B6%D8%B1%D8%A9.wav
77,بوفيه,buˈfeː,2,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-بوفيه.wav,https://upload.wikimedia.org/wikipedia/commons/2/2a/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%A8%D9%88%D9%81%D9%8A%D9%87.wav
725,دعى,ˈda.ʕa,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-دَعى.wav,https://upload.wikimedia.org/wikipedia/commons/3/3e/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AF%D9%8E%D8%B9%D9%89.wav
449,ببتسم,ˈbɪbt.sɪm,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-ببتسم.wav,https://upload.wikimedia.org/wikipedia/commons/3/3a/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%A8%D8%A8%D8%AA%D8%B3%D9%85.wav
214,غميق,ɣaˈmiːʔ,2,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-غميق.wav,https://upload.wikimedia.org/wikipedia/commons/0/04/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%BA%D9%85%D9%8A%D9%82.wav
1199,كبد,ˈkɪ.b(ɪ)d,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-كبد.wav,https://upload.wikimedia.org/wikipedia/commons/0/0e/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D9%83%D8%A8%D8%AF.wav
143,ربيع,rˤɑˈbiːʕ,2,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-ربيع.wav,https://upload.wikimedia.org/wikipedia/commons/5/54/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%B1%D8%A8%D9%8A%D8%B9.wav
499,بعتقد,ˈbɪʕt.ʔɪd,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-بعتقد.wav,https://upload.wikimedia.org/wikipedia/commons/e/eb/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%A8%D8%B9%D8%AA%D9%82%D8%AF.wav
792,ريح,ˈraj.jaħ,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-ريح.wav,https://upload.wikimedia.org/wikipedia/commons/8/81/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%B1%D9%8A%D8%AD.wav
1286,مرة,ˈmɑ.rˤɑ,2,1,LL-Q55633582 (ajp)-MahmoudM (AdrianAbdulBaha)-مرة.wav,https://upload.wikimedia.org/wikipedia/commons/5/57/LL-Q55633582_%28ajp%29-MahmoudM_%28AdrianAbdulBaha%29-%D9%85%D8%B1%D8%A9.wav
364,أزعر,ˈʔaz.ʕɑrˤ,2,1,LL-Q55633582 (ajp)-Mohammad-LPA-أزعر.wav,https://upload.wikimedia.org/wikipedia/commons/5/57/LL-Q55633582_%28ajp%29-Mohammad-LPA-%D8%A3%D8%B2%D8%B9%D8%B1.wav
90,تلميذ,tɪlˈmiːz,2,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-تلميذ.wav,https://upload.wikimedia.org/wikipedia/commons/a/ac/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%AA%D9%84%D9%85%D9%8A%D8%B0.wav
1060,عير,ˈʕaj.jar,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-عَيَّر.wav,https://upload.wikimedia.org/wikipedia/commons/b/b2/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%B9%D9%8E%D9%8A%D9%8E%D9%91%D8%B1.wav
250,كويس,kwajˈjɪs,2,2,LL-Q55633582 (ajp)-MahmoudM (AdrianAbdulBaha)-كويّس.wav,https://upload.wikimedia.org/wikipedia/commons/2/26/LL-Q55633582_%28ajp%29-MahmoudM_%28AdrianAbdulBaha%29-%D9%83%D9%88%D9%8A%D9%91%D8%B3.wav
735,دلل,ˈdal.lal,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-دلَّل.wav,https://upload.wikimedia.org/wikipedia/commons/3/3c/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AF%D9%84%D9%8E%D9%91%D9%84.wav
1296,مسجد,ˈmas.ʒɪd,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-مَسجِد.wav,https://upload.wikimedia.org/wikipedia/commons/5/5f/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D9%85%D9%8E%D8%B3%D8%AC%D9%90%D8%AF.wav
886,شرد,ˈʃa.rad,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-شَرَد.wav,https://upload.wikimedia.org/wikipedia/commons/5/5b/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%B4%D9%8E%D8%B1%D9%8E%D8%AF.wav
